monthly_income,rent,utilities,existing_emi,income_stability,affordability_index,nsf_frequency,bill_payment_latency,network_centrality,time_to_zero,time_to_zero_norm,debt_to_income,transaction_frequency,txn_freq_norm,merchant_diversity,age,loan_tenure_months,requested_amount,default
20976.0,6167.0,3462.0,6913.0,0.4608,0.2113,2,1.04,0.26,4.5,0.1484,0.3296,30,0.3,13,35,24,125900.0,0
33034.0,16745.0,5945.0,1843.0,0.554,0.2573,9,-0.51,0.22,1.2,0.0406,0.0558,29,0.29,11,25,18,120700.0,1
31148.0,11827.0,1248.0,4673.0,0.3854,0.4302,1,-3.93,0.22,11.1,0.3708,0.15,22,0.22,11,51,18,109600.0,0
29850.0,14672.0,4815.0,1302.0,0.5717,0.3035,7,-6.81,0.26,11.0,0.3672,0.0436,19,0.19,13,52,6,142900.0,1
42923.0,5053.0,7511.0,8685.0,0.4172,0.505,8,4.55,0.14,3.2,0.1073,0.2023,25,0.25,7,22,18,211200.0,1
42731.0,16923.0,8485.0,6026.0,0.2388,0.2644,4,-0.84,0.28,6.6,0.2186,0.141,35,0.35,14,33,12,218100.0,0
20408.0,9828.0,1437.0,435.0,0.2581,0.4267,4,-7.35,0.28,30.0,1.0,0.0213,30,0.3,14,40,18,139000.0,0
32375.0,5775.0,3013.0,9630.0,0.3556,0.4311,5,6.56,0.22,5.7,0.1903,0.2974,32,0.32,11,44,12,167000.0,0
17503.0,6963.0,3400.0,2300.0,0.4934,0.2765,9,-0.06,0.4,11.0,0.3681,0.1314,9,0.09,20,32,24,49000.0,1
12659.0,5965.0,582.0,2187.0,0.3419,0.31,3,-0.07,0.22,12.6,0.4189,0.1728,23,0.23,11,54,18,49600.0,0
18738.0,4302.0,2230.0,2673.0,0.5073,0.5088,7,9.02,0.24,4.7,0.1552,0.1426,30,0.3,12,21,6,147100.0,1
21041.0,5941.0,2444.0,3599.0,0.3478,0.4305,8,-2.31,0.2,16.5,0.5511,0.171,25,0.25,10,43,24,57100.0,0
8128.0,2896.0,1082.0,46.0,0.1915,0.5049,5,4.15,0.16,15.0,0.5008,0.0057,20,0.2,8,44,24,46900.0,0
36909.0,12314.0,3183.0,10534.0,0.5267,0.2947,9,5.66,0.2,2.2,0.074,0.2854,31,0.31,10,45,18,101300.0,1
8000.0,941.0,1499.0,930.0,0.3956,0.5787,7,6.37,0.24,2.1,0.0709,0.1163,23,0.23,12,43,24,49800.0,0
80000.0,11552.0,6073.0,20285.0,0.0694,0.5261,0,-7.44,0.24,9.4,0.313,0.2536,22,0.22,12,40,6,418200.0,0
54237.0,7876.0,7618.0,1232.0,0.2185,0.6916,1,7.47,0.32,1.8,0.0612,0.0227,23,0.23,16,23,12,308600.0,0
18834.0,4106.0,2153.0,3453.0,0.2353,0.4843,1,0.81,0.16,4.6,0.1547,0.1833,24,0.24,8,36,18,120600.0,0
22151.0,4666.0,1669.0,7046.0,0.1944,0.3959,8,2.24,0.3,10.7,0.3571,0.3181,26,0.26,15,37,12,87300.0,0
26418.0,11465.0,1641.0,3682.0,0.2472,0.3645,5,7.32,0.12,11.9,0.3975,0.1394,24,0.24,6,27,24,113500.0,0
15468.0,5533.0,2979.0,1068.0,0.5394,0.3806,11,4.7,0.32,20.1,0.6685,0.069,27,0.27,16,42,12,77900.0,1
24725.0,10973.0,3101.0,857.0,0.5711,0.3961,10,-2.89,0.24,27.3,0.9114,0.0347,28,0.28,12,27,12,70200.0,0
20203.0,2656.0,2681.0,6075.0,0.2888,0.4352,7,10.09,0.16,8.8,0.292,0.3007,31,0.31,8,44,18,121900.0,1
20815.0,6626.0,3395.0,1740.0,0.4173,0.435,4,3.28,0.32,10.9,0.3618,0.0836,26,0.26,16,28,6,155900.0,0
24560.0,6034.0,1076.0,8382.0,0.4109,0.3692,4,5.93,0.22,2.2,0.0718,0.3413,16,0.16,11,29,18,140300.0,0
10015.0,4832.0,1516.0,869.0,0.2885,0.2794,12,-2.7,0.18,28.9,0.9641,0.0867,28,0.28,9,21,6,47400.0,1
22556.0,9440.0,1310.0,3797.0,0.344,0.3551,8,2.76,0.22,12.2,0.4061,0.1683,23,0.23,11,29,6,154600.0,0
24296.0,11933.0,3787.0,3895.0,0.2803,0.1927,3,1.3,0.08,12.7,0.4238,0.1603,32,0.32,4,46,12,123600.0,0
23797.0,2877.0,1286.0,516.0,0.5093,0.8034,7,-2.02,0.26,6.6,0.2209,0.0217,21,0.21,13,48,12,143000.0,0
19351.0,8212.0,3319.0,3602.0,0.2635,0.218,2,-3.06,0.34,1.0,0.0333,0.1861,26,0.26,17,44,12,117300.0,0
43596.0,14954.0,6355.0,10263.0,0.3777,0.2758,2,5.07,0.2,5.2,0.175,0.2354,28,0.28,10,51,12,127900.0,0
17815.0,8395.0,1703.0,4627.0,0.0841,0.1734,6,2.45,0.22,1.6,0.0521,0.2597,20,0.2,11,39,12,59500.0,0
25245.0,8286.0,2297.0,4618.0,0.3788,0.3979,4,5.46,0.22,1.9,0.0622,0.1829,26,0.26,11,51,12,142500.0,1
47972.0,16459.0,2654.0,13644.0,0.1218,0.3172,3,-0.59,0.14,5.9,0.1965,0.2844,25,0.25,7,36,12,234800.0,0
21002.0,2589.0,3858.0,5528.0,0.2819,0.4298,5,0.02,0.3,30.0,1.0,0.2632,20,0.2,15,41,12,73500.0,0
25051.0,10041.0,1256.0,1701.0,0.3746,0.4811,8,3.53,0.16,2.6,0.0861,0.0679,38,0.38,8,43,6,84800.0,0
20789.0,4634.0,2292.0,2922.0,0.2216,0.5263,5,6.45,0.18,30.0,1.0,0.1406,31,0.31,9,27,24,90600.0,0
46278.0,5038.0,3249.0,2309.0,0.2563,0.771,0,3.27,0.18,15.2,0.5065,0.0499,24,0.24,9,39,18,141400.0,0
18871.0,2451.0,3762.0,881.0,0.6593,0.624,6,0.77,0.16,3.4,0.1126,0.0467,25,0.25,8,35,12,134800.0,0
47573.0,25251.0,6165.0,11857.0,0.1351,0.0904,3,9.75,0.24,30.0,1.0,0.2492,23,0.23,12,47,24,265800.0,0
20699.0,5293.0,1147.0,3843.0,0.2958,0.5032,6,-0.95,0.24,27.2,0.9056,0.1857,27,0.27,12,47,24,160000.0,0
13152.0,6453.0,1887.0,2766.0,0.5532,0.1555,8,-2.08,0.2,2.0,0.0668,0.2103,27,0.27,10,22,12,34900.0,1
33111.0,17610.0,6575.0,8485.0,0.1843,0.0133,3,7.72,0.26,15.2,0.5061,0.2563,16,0.16,13,41,24,95300.0,0
18347.0,9622.0,2437.0,1780.0,0.2453,0.2456,6,12.3,0.2,1.3,0.0447,0.097,32,0.32,10,33,12,88400.0,0
31962.0,15878.0,3444.0,4490.0,0.34,0.255,4,7.55,0.26,14.7,0.4911,0.1405,37,0.37,13,27,12,159100.0,1
8000.0,4021.0,639.0,1699.0,0.1995,0.2051,4,0.18,0.12,15.0,0.5001,0.2124,17,0.17,6,28,18,26000.0,0
22095.0,5083.0,1009.0,747.0,0.3437,0.6905,6,7.45,0.34,30.0,1.0,0.0338,22,0.22,17,25,12,159000.0,0
16718.0,2811.0,1150.0,4874.0,0.2687,0.4715,4,-4.23,0.44,2.1,0.0684,0.2916,32,0.32,22,50,12,130500.0,0
11638.0,4512.0,1444.0,1399.0,0.4053,0.368,10,-3.69,0.3,5.8,0.194,0.1202,24,0.24,15,36,12,58200.0,1
15805.0,5052.0,2499.0,3644.0,0.6518,0.2916,7,7.37,0.14,2.0,0.0677,0.2306,20,0.2,7,31,12,38800.0,1
15612.0,2255.0,2798.0,5440.0,0.4363,0.3279,8,1.7,0.24,30.0,1.0,0.3484,20,0.2,12,42,6,87400.0,0
21401.0,8665.0,3530.0,3561.0,0.5831,0.2638,7,7.11,0.26,24.9,0.8302,0.1664,18,0.18,13,34,12,87800.0,1
66675.0,3426.0,498.0,730.0,0.4177,0.1324,10,5.29,0.12,1.0,0.0333,0.0753,20,0.2,6,54,12,53800.0,1
26629.0,13005.0,4300.0,2017.0,0.4568,0.2744,8,2.67,0.22,1.0,0.0333,0.0758,21,0.21,11,36,12,176300.0,1
49998.0,18706.0,6443.0,1057.0,0.4578,0.4759,5,1.27,0.2,14.8,0.493,0.0211,23,0.23,10,51,24,144800.0,0
26070.0,9340.0,2861.0,6999.0,0.3051,0.2635,2,1.82,0.12,1.0,0.0333,0.2685,25,0.25,6,52,24,57500.0,0
35789.0,10677.0,4558.0,3676.0,0.5521,0.4716,2,3.67,0.2,1.7,0.0553,0.1027,26,0.26,10,43,6,262700.0,0
42478.0,13094.0,1333.0,2568.0,0.3192,0.5999,2,-3.36,0.24,19.2,0.6394,0.0605,20,0.2,12,30,6,181900.0,0
46254.0,24490.0,1920.0,11554.0,0.1764,0.1792,5,6.17,0.24,1.0,0.0333,0.2498,24,0.24,12,54,24,345400.0,0
67649.0,10979.0,8077.0,7319.0,0.2998,0.6101,3,-4.49,0.18,10.4,0.3472,0.1082,22,0.22,9,43,12,245400.0,0
16325.0,4911.0,972.0,3431.0,0.3256,0.4295,6,14.8,0.34,30.0,1.0,0.2102,25,0.25,17,28,18,34700.0,0
14313.0,5655.0,1757.0,2093.0,0.5393,0.3359,8,8.51,0.26,1.0,0.0333,0.1462,21,0.21,13,54,12,113500.0,1
35245.0,10392.0,3180.0,4122.0,0.2493,0.498,4,-0.73,0.2,19.0,0.633,0.117,25,0.25,10,45,12,242100.0,0
33690.0,7663.0,6208.0,5771.0,0.4073,0.417,4,10.53,0.12,6.0,0.2014,0.1713,18,0.18,6,50,12,111100.0,1
35081.0,8044.0,6716.0,3853.0,0.4253,0.4694,3,-1.19,0.28,3.2,0.1057,0.1098,17,0.17,14,30,12,80200.0,0
68430.0,14038.0,13451.0,20851.0,0.2792,0.2936,0,9.44,0.34,16.8,0.559,0.3047,24,0.24,17,50,12,160600.0,0
22177.0,5650.0,4054.0,567.0,0.4722,0.5369,5,4.76,0.22,14.4,0.4814,0.0256,31,0.31,11,47,18,61100.0,0
28444.0,14002.0,5621.0,300.0,0.3025,0.2996,5,10.03,0.22,2.6,0.0878,0.0106,24,0.24,11,42,12,114300.0,0
68145.0,4004.0,1835.0,1740.0,0.6771,0.1415,13,-3.34,0.22,21.1,0.7031,0.1422,19,0.19,11,33,18,41400.0,1
79316.0,16506.0,15331.0,4798.0,0.1952,0.5381,1,8.28,0.28,3.9,0.1316,0.0605,26,0.26,14,36,12,265400.0,0
17999.0,4914.0,2504.0,4685.0,0.2587,0.3276,4,-6.41,0.26,2.7,0.089,0.2603,31,0.31,13,22,12,130600.0,0
18308.0,2703.0,3068.0,2265.0,0.6627,0.5611,5,2.54,0.3,8.2,0.2749,0.1237,27,0.27,15,43,12,139400.0,0
17889.0,9067.0,938.0,1637.0,0.3964,0.3493,8,-7.45,0.12,1.0,0.0333,0.0915,27,0.27,6,24,12,88500.0,0
14959.0,4244.0,2185.0,1882.0,0.2075,0.4445,5,0.73,0.2,17.6,0.5851,0.1258,22,0.22,10,44,18,34500.0,0
14219.0,7695.0,2677.0,1092.0,0.2823,0.1937,9,2.92,0.48,7.2,0.2386,0.0768,20,0.2,24,38,12,111500.0,0
16087.0,4125.0,1960.0,1687.0,0.8541,0.5169,6,8.95,0.26,15.4,0.5124,0.1049,22,0.22,13,26,6,105500.0,1
9706.0,4624.0,599.0,1930.0,0.3397,0.2631,4,0.15,0.18,3.9,0.131,0.1988,30,0.3,9,45,24,34800.0,0
13750.0,2961.0,1644.0,4158.0,0.4051,0.3626,6,9.83,0.24,21.9,0.7292,0.3024,22,0.22,12,44,12,79000.0,1
70925.0,9523.0,10652.0,9206.0,0.2925,0.5857,1,10.47,0.22,16.0,0.532,0.1298,32,0.32,11,46,6,346600.0,0
34248.0,3914.0,5509.0,3844.0,0.2872,0.6126,6,-1.24,0.24,6.0,0.2012,0.1122,23,0.23,12,26,18,150100.0,0
38390.0,14311.0,4569.0,10504.0,0.4587,0.2346,5,10.83,0.2,10.0,0.3349,0.2736,23,0.23,10,44,6,293100.0,1
44637.0,10722.0,2989.0,350.0,0.2902,0.685,4,-2.49,0.22,6.1,0.2021,0.0078,25,0.25,11,22,18,311200.0,0
66203.0,19833.0,12416.0,6999.0,0.2069,0.4072,1,-7.04,0.2,9.5,0.3157,0.1057,19,0.19,10,35,12,463100.0,0
8000.0,3747.0,1292.0,1266.0,0.3491,0.2118,8,2.44,0.32,9.2,0.3053,0.1583,23,0.23,16,42,6,23200.0,0
10531.0,2229.0,801.0,2214.0,0.73,0.5021,3,1.85,0.28,16.6,0.5535,0.2102,26,0.26,14,22,12,55900.0,0
13599.0,3249.0,2285.0,743.0,0.4498,0.5385,11,-0.09,0.16,9.9,0.3302,0.0546,15,0.15,8,46,12,99200.0,0
16617.0,7983.0,1481.0,2517.0,0.2728,0.279,4,-1.01,0.26,3.8,0.1268,0.1515,26,0.26,13,41,12,84800.0,0
18392.0,5917.0,1529.0,3645.0,0.3007,0.3969,5,5.32,0.24,14.3,0.4768,0.1982,23,0.23,12,39,18,135500.0,0
16845.0,7958.0,2977.0,3008.0,0.3236,0.1722,2,-5.23,0.24,15.0,0.5012,0.1786,12,0.12,12,26,12,80100.0,0
25124.0,6746.0,4483.0,5052.0,0.3176,0.3519,8,5.32,0.26,8.1,0.2714,0.2011,32,0.32,13,38,24,97200.0,0
22498.0,6283.0,2199.0,5216.0,0.2861,0.3912,8,2.03,0.16,1.0,0.0333,0.2318,26,0.26,8,34,12,80300.0,0
14275.0,2501.0,450.0,1896.0,0.3057,0.6605,11,-3.15,0.22,3.1,0.1039,0.1328,26,0.26,11,49,24,34600.0,0
8000.0,4099.0,494.0,178.0,0.1837,0.4037,8,-0.61,0.26,1.0,0.0333,0.0223,33,0.33,13,44,12,62900.0,0
12140.0,6113.0,2241.0,236.0,0.3028,0.2924,8,-3.16,0.26,2.0,0.0662,0.0194,16,0.16,13,30,6,49900.0,0
15843.0,8601.0,2896.0,4761.0,0.3876,0.0,15,6.84,0.3,3.1,0.104,0.3006,29,0.29,15,24,12,121500.0,1
18992.0,5339.0,2033.0,4503.0,0.2696,0.3747,5,0.91,0.22,1.9,0.064,0.2371,27,0.27,11,51,24,40600.0,0
11184.0,5238.0,914.0,2991.0,0.2172,0.1825,5,-3.86,0.36,3.3,0.1089,0.2675,28,0.28,18,28,12,68500.0,0
16408.0,4705.0,1337.0,5334.0,0.3001,0.3067,6,6.03,0.22,21.4,0.7137,0.3251,34,0.34,11,28,12,116500.0,0
11175.0,3402.0,2040.0,2935.0,0.4554,0.2504,12,5.44,0.2,10.6,0.3527,0.2627,22,0.22,10,21,12,42800.0,1
20425.0,9671.0,1740.0,4949.0,0.5663,0.199,4,-0.06,0.14,19.0,0.6336,0.2423,33,0.33,7,29,12,157000.0,0
11570.0,2080.0,1353.0,2655.0,0.6173,0.4737,10,6.4,0.18,10.0,0.332,0.2295,24,0.24,9,30,12,25400.0,1
13235.0,2636.0,2042.0,1198.0,0.3071,0.5561,6,1.96,0.24,19.6,0.6549,0.0905,28,0.28,12,22,12,73100.0,0
10045.0,2427.0,659.0,3365.0,0.7058,0.3577,6,7.05,0.12,7.0,0.2327,0.3351,20,0.2,6,32,24,38300.0,1
20088.0,9134.0,1470.0,3811.0,0.2221,0.2825,7,-4.14,0.26,4.9,0.165,0.1897,29,0.29,13,35,12,96300.0,0
13097.0,3506.0,1190.0,1018.0,0.4445,0.5637,8,6.77,0.2,7.5,0.2499,0.0777,33,0.33,10,22,6,61800.0,0
37952.0,9912.0,5359.0,2787.0,0.2454,0.5242,2,5.98,0.18,3.5,0.1154,0.0734,32,0.32,9,41,6,272900.0,0
28100.0,15440.0,4748.0,8018.0,0.2318,0.0,6,11.94,0.32,9.9,0.3301,0.2853,30,0.3,16,50,24,98200.0,1
21122.0,5760.0,2597.0,1850.0,0.423,0.5168,11,2.15,0.18,6.3,0.209,0.0876,23,0.23,9,53,18,119700.0,1
13650.0,2887.0,718.0,198.0,0.2212,0.7214,7,2.15,0.22,20.0,0.6664,0.0145,26,0.26,11,21,6,47100.0,0
27676.0,10529.0,2930.0,4150.0,0.4226,0.3637,6,3.44,0.2,1.0,0.0333,0.1499,32,0.32,10,48,12,93200.0,1
33337.0,15363.0,1724.0,9537.0,0.4327,0.2014,6,4.75,0.32,11.9,0.3966,0.2861,26,0.26,16,46,6,175600.0,1
23995.0,3151.0,1080.0,3481.0,0.585,0.6786,7,2.89,0.16,2.3,0.0767,0.1451,30,0.3,8,53,18,154100.0,0
57654.0,21822.0,7509.0,16215.0,0.2826,0.21,4,6.04,0.18,14.5,0.4827,0.2812,26,0.26,9,37,24,241700.0,0
29021.0,3369.0,5588.0,8402.0,0.3118,0.4018,6,0.33,0.14,23.0,0.7679,0.2895,25,0.25,7,50,12,60500.0,0
38107.0,12836.0,6569.0,11440.0,0.5371,0.1906,3,5.8,0.14,6.0,0.201,0.3002,17,0.17,7,53,6,153300.0,1
23864.0,5146.0,3858.0,4919.0,0.5885,0.4166,8,7.2,0.3,4.3,0.1439,0.2061,24,0.24,15,26,6,181100.0,1
33038.0,7863.0,5075.0,8088.0,0.4484,0.3636,7,7.95,0.18,7.7,0.2562,0.2448,18,0.18,9,52,12,229000.0,1
13656.0,4236.0,2492.0,1252.0,0.3819,0.4156,8,4.35,0.36,17.7,0.5912,0.0917,28,0.28,18,40,12,55100.0,0
16730.0,8653.0,2643.0,584.0,0.2767,0.2899,9,4.78,0.28,5.7,0.1906,0.0349,29,0.29,14,40,18,101800.0,1
27163.0,11403.0,3710.0,5065.0,0.4639,0.2572,2,1.92,0.2,11.2,0.3727,0.1865,20,0.2,10,39,12,128100.0,0
27045.0,14106.0,2488.0,100.0,0.3328,0.3827,8,1.98,0.24,30.0,1.0,0.0037,29,0.29,12,30,18,131400.0,0
29869.0,11857.0,1409.0,4869.0,0.2358,0.3928,5,9.48,0.12,3.8,0.1275,0.163,25,0.25,6,32,12,154700.0,0
42627.0,4399.0,4620.0,1523.0,0.3473,0.7527,6,-1.53,0.24,1.0,0.0333,0.0357,18,0.18,12,21,12,270000.0,0
9368.0,2056.0,1754.0,355.0,0.6234,0.5553,9,-1.9,0.3,9.0,0.3001,0.0379,21,0.21,15,30,18,67900.0,1
12275.0,6231.0,1585.0,3741.0,0.6184,0.0585,7,5.1,0.26,1.0,0.0333,0.3048,31,0.31,13,31,24,80900.0,1
25279.0,9848.0,1551.0,5667.0,0.327,0.3249,3,-4.89,0.12,19.3,0.6426,0.2242,23,0.23,6,54,12,201800.0,0
14262.0,7727.0,2001.0,3221.0,0.2887,0.0921,6,4.27,0.28,4.3,0.1419,0.2258,22,0.22,14,48,12,100900.0,1
80000.0,13615.0,8730.0,11325.0,0.1556,0.5791,0,1.08,0.24,15.2,0.5052,0.1416,27,0.27,12,44,6,190100.0,0
30014.0,7009.0,5653.0,4341.0,0.3917,0.4335,7,-0.49,0.24,10.1,0.335,0.1446,16,0.16,12,53,6,114500.0,0
21015.0,5528.0,1205.0,2229.0,0.4503,0.5735,10,9.79,0.18,8.5,0.2849,0.1061,24,0.24,9,44,12,85500.0,1
16167.0,3992.0,2442.0,2458.0,0.4793,0.45,4,3.3,0.2,28.1,0.9373,0.152,26,0.26,10,40,6,49400.0,0
16513.0,3524.0,2409.0,3393.0,0.3704,0.4352,10,-6.75,0.28,1.6,0.0541,0.2055,25,0.25,14,52,6,87800.0,0
22428.0,6719.0,4423.0,1465.0,0.464,0.4379,9,-3.62,0.16,11.6,0.3875,0.0653,34,0.34,8,35,24,168900.0,1
23557.0,9165.0,2969.0,2158.0,0.3365,0.3933,9,7.97,0.32,10.8,0.3586,0.0916,30,0.3,16,41,12,133900.0,0
16747.0,4020.0,2984.0,2900.0,0.1066,0.4086,2,1.5,0.18,14.1,0.4701,0.1732,17,0.17,9,25,12,85900.0,0
18697.0,2540.0,639.0,2518.0,0.2044,0.6953,12,12.28,0.26,2.3,0.0766,0.1347,32,0.32,13,45,6,115100.0,0
49344.0,20667.0,2511.0,14153.0,0.2787,0.2434,4,-2.14,0.3,3.2,0.1056,0.2868,22,0.22,15,34,18,373300.0,0
50549.0,15496.0,4489.0,14537.0,0.2769,0.317,3,8.3,0.16,1.0,0.0333,0.2876,26,0.26,8,52,18,291300.0,0
25622.0,8979.0,3466.0,3013.0,0.5893,0.3967,8,8.06,0.22,11.9,0.3962,0.1176,26,0.26,11,43,12,192600.0,1
9850.0,3004.0,1048.0,1554.0,0.1929,0.4309,4,-4.84,0.18,28.5,0.9501,0.1578,19,0.19,9,42,12,33100.0,0
30427.0,15234.0,1961.0,10400.0,0.2882,0.0931,3,0.1,0.26,5.9,0.1963,0.3418,18,0.18,13,24,12,164700.0,0
55970.0,19670.0,7285.0,16210.0,0.0597,0.2288,4,9.56,0.18,6.1,0.2046,0.2896,29,0.29,9,35,12,127800.0,0
50105.0,25828.0,6330.0,3782.0,0.3172,0.2827,1,9.51,0.28,1.0,0.0333,0.0755,19,0.19,14,41,12,337000.0,0
34223.0,11285.0,4078.0,3357.0,0.2903,0.453,0,2.46,0.22,11.4,0.3814,0.0981,18,0.18,11,34,6,80000.0,0
51712.0,11980.0,2347.0,1511.0,0.2872,0.6937,4,2.83,0.32,4.1,0.1359,0.0292,23,0.23,16,32,24,213200.0,0
22743.0,5912.0,4267.0,5396.0,0.3013,0.3152,3,-2.68,0.18,2.2,0.0719,0.2372,33,0.33,9,35,18,180600.0,0
32108.0,10755.0,4196.0,3561.0,0.2717,0.4234,5,9.52,0.3,7.9,0.263,0.1109,24,0.24,15,23,12,132200.0,0
14640.0,4956.0,1096.0,2750.0,0.4177,0.3988,4,6.08,0.24,11.4,0.38,0.1878,23,0.23,12,36,18,107600.0,0
13151.0,10744.0,3855.0,7057.0,0.4135,0.175,2,-4.1,0.16,18.7,0.6219,0.2688,22,0.22,8,54,6,167000.0,1
48909.0,9832.0,4111.0,14311.0,0.2377,0.4223,5,2.74,0.24,4.1,0.1351,0.2926,22,0.22,12,23,18,349500.0,0
15465.0,6132.0,1794.0,1761.0,0.3643,0.3736,7,8.17,0.18,3.0,0.1011,0.1139,19,0.19,9,21,12,123200.0,1
13136.0,5916.0,1156.0,1091.0,0.1589,0.3786,3,2.26,0.26,12.0,0.3989,0.083,25,0.25,13,54,18,79700.0,0
23353.0,9446.0,4196.0,6936.0,0.3384,0.1189,9,6.0,0.18,18.3,0.609,0.297,30,0.3,9,36,18,162300.0,1
19226.0,6091.0,3825.0,2566.0,0.5378,0.3508,5,1.08,0.26,1.0,0.0333,0.1334,33,0.33,13,24,12,74200.0,0
32516.0,17762.0,1866.0,9355.0,0.3255,0.1086,7,3.23,0.2,9.9,0.3291,0.2877,18,0.18,10,49,12,252000.0,1
16782.0,4735.0,571.0,880.0,0.2965,0.6314,7,5.18,0.16,30.0,1.0,0.0524,27,0.27,8,43,18,99900.0,0
61763.0,9139.0,4156.0,19713.0,0.1605,0.4656,1,4.43,0.32,15.4,0.5121,0.3192,27,0.27,16,47,12,444500.0,0
10160.0,4772.0,1324.0,1718.0,0.412,0.2309,7,1.83,0.26,1.0,0.0333,0.1691,22,0.22,13,29,24,62800.0,0
46735.0,9136.0,2784.0,2783.0,0.4099,0.6854,8,0.69,0.28,1.0,0.0333,0.0595,27,0.27,14,47,12,369100.0,0
13920.0,5860.0,2338.0,2607.0,0.5186,0.2238,4,6.67,0.14,6.4,0.2147,0.1873,30,0.3,7,50,18,96900.0,1
8000.0,1444.0,796.0,2436.0,0.273,0.4155,11,11.07,0.36,8.2,0.2721,0.3045,24,0.24,18,23,12,22200.0,1
25406.0,2734.0,3399.0,3462.0,0.2749,0.6224,5,5.68,0.16,1.0,0.0333,0.1363,26,0.26,8,35,12,92200.0,0
18906.0,3250.0,2032.0,1178.0,0.4338,0.6583,9,-5.32,0.2,16.2,0.5415,0.0623,26,0.26,10,36,12,131800.0,0
11319.0,3052.0,2078.0,2284.0,0.393,0.345,3,-2.13,0.24,10.8,0.3596,0.2018,37,0.37,12,22,12,24300.0,0
68275.0,1189.0,289.0,2346.0,0.1501,0.1327,10,-0.52,0.34,4.6,0.1546,0.2921,30,0.3,17,39,6,17900.0,1
21916.0,4141.0,3375.0,931.0,0.3677,0.6146,5,-8.81,0.28,28.3,0.9422,0.0425,22,0.22,14,52,12,110800.0,0
39557.0,17567.0,5572.0,573.0,0.367,0.4006,7,9.29,0.26,19.9,0.6641,0.0145,25,0.25,13,34,18,287100.0,0
31287.0,13968.0,4393.0,616.0,0.351,0.3934,9,-2.74,0.28,3.3,0.1114,0.0197,23,0.23,14,48,18,237600.0,0
22789.0,10662.0,2287.0,1838.0,0.3684,0.3511,7,4.49,0.12,10.6,0.3536,0.0807,33,0.33,6,27,12,151700.0,0
29358.0,14048.0,959.0,75.0,0.4363,0.4863,4,1.73,0.2,13.6,0.4538,0.0026,19,0.19,10,45,12,231200.0,0
21670.0,6267.0,3189.0,3251.0,0.2999,0.4136,7,2.89,0.12,29.8,0.9923,0.15,27,0.27,6,47,18,100900.0,0
9341.0,4581.0,1597.0,2281.0,0.4685,0.0944,7,1.02,0.2,16.5,0.5507,0.2442,32,0.32,10,27,18,42700.0,1
9391.0,3162.0,418.0,2335.0,0.5273,0.3702,7,-3.43,0.08,11.2,0.373,0.2487,15,0.15,4,30,18,41300.0,1
19499.0,6079.0,2049.0,4345.0,0.6168,0.3603,11,11.85,0.2,25.1,0.8361,0.2228,21,0.21,10,54,18,147200.0,1
20002.0,8468.0,1153.0,2074.0,0.614,0.4153,11,-2.93,0.34,7.5,0.2492,0.1037,25,0.25,17,40,18,120800.0,1
36702.0,7202.0,4913.0,9454.0,0.3881,0.4123,1,-0.56,0.2,5.2,0.1722,0.2576,29,0.29,10,38,18,86700.0,0
34696.0,15796.0,5675.0,7001.0,0.385,0.1794,4,9.9,0.18,2.6,0.086,0.2018,27,0.27,9,24,12,206700.0,1
31669.0,9287.0,4539.0,9545.0,0.367,0.262,3,2.18,0.24,2.3,0.0753,0.3014,24,0.24,12,52,24,230100.0,0
18617.0,2928.0,1565.0,3115.0,0.4446,0.5913,7,4.09,0.18,12.6,0.4214,0.1673,18,0.18,9,27,12,82700.0,0
9620.0,1479.0,517.0,607.0,0.4085,0.7295,5,5.97,0.18,8.6,0.2874,0.0631,26,0.26,9,53,18,52100.0,0
28205.0,4913.0,4654.0,6265.0,0.4511,0.4386,5,10.05,0.34,18.6,0.6215,0.2221,34,0.34,17,25,12,191100.0,0
30185.0,15115.0,2568.0,1593.0,0.4463,0.3614,4,4.0,0.24,12.6,0.4191,0.0528,25,0.25,12,41,24,206300.0,1
8000.0,4367.0,270.0,2697.0,0.5904,0.0832,11,-1.62,0.3,4.7,0.1572,0.3371,18,0.18,15,29,6,57800.0,1
13352.0,3480.0,1698.0,3287.0,0.1928,0.3661,4,-5.1,0.16,12.9,0.4305,0.2461,28,0.28,8,36,24,64700.0,0
14550.0,3368.0,1047.0,3852.0,0.1854,0.4319,5,4.92,0.24,10.6,0.3534,0.2647,30,0.3,12,41,24,33900.0,0
23647.0,4693.0,4091.0,5622.0,0.0963,0.3908,3,7.11,0.32,18.3,0.6093,0.2377,25,0.25,16,39,24,138000.0,0
13602.0,6403.0,739.0,464.0,0.6811,0.4408,4,-3.91,0.28,12.5,0.4178,0.0341,24,0.24,14,41,6,53700.0,0
21528.0,4180.0,2237.0,3506.0,0.2553,0.5391,5,1.29,0.36,1.0,0.0333,0.1629,23,0.23,18,30,24,120500.0,0
19413.0,10014.0,1418.0,4426.0,0.4308,0.1831,7,1.01,0.16,8.9,0.2971,0.228,27,0.27,8,44,18,154500.0,1
20020.0,8014.0,2948.0,1607.0,0.2019,0.3722,8,-3.64,0.16,19.0,0.6338,0.0803,27,0.27,8,34,24,156700.0,0
14331.0,7219.0,1766.0,3408.0,0.584,0.1352,7,15.27,0.3,10.5,0.3499,0.2378,21,0.21,15,36,18,89200.0,1
